City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
467,Kuroiso,JP,36.9667,140.05,80.85,90,71,2.13,broken clouds
468,Kandalaksha,RU,67.162,32.4123,49.14,74,100,14.43,overcast clouds
469,Mount Gambier,AU,-37.8333,140.7667,46.31,100,90,13.8,overcast clouds
470,Vila Velha,BR,-20.3297,-40.2925,69.75,64,0,3.44,clear sky
471,Banes,CU,20.9625,-75.7186,90.21,80,56,13.13,broken clouds
472,Fukue,JP,32.6881,128.8419,79.97,79,100,13.94,overcast clouds
473,Xiaolingwei,CN,32.0333,118.85,80.85,89,38,10.02,light rain
474,Mandalgovi,MN,45.7625,106.2708,66.7,45,80,3.29,broken clouds
475,Komsomolskiy,UZ,40.4272,71.7189,77.72,47,0,4.61,clear sky
476,Zhigansk,RU,66.7697,123.3711,68.92,47,3,8.28,clear sky
477,Pevek,RU,69.7008,170.3133,38.66,96,100,2.33,light rain
478,Karasuk,RU,53.7377,78.0403,65.77,74,67,5.35,broken clouds
479,Yerbogachen,RU,61.2767,108.0108,66.06,61,33,3.42,scattered clouds
480,Faya,SA,18.3851,42.4509,62.71,63,95,6.42,overcast clouds
481,Naze,JP,28.3667,129.4833,79.72,89,97,28.34,light rain
482,Sovetskiy,RU,61.3614,63.5842,49.17,96,46,4.76,scattered clouds
483,Te Anau,NZ,-45.4167,167.7167,44.28,86,41,1.34,scattered clouds
484,Jeremie,HT,18.65,-74.1167,83.62,76,25,5.82,scattered clouds
485,Udachnyy,RU,66.4167,112.4,62.01,77,39,15.43,scattered clouds
486,Alyangula,AU,-13.8483,136.4192,73.27,94,40,2.3,scattered clouds
487,Yar-Sale,RU,66.8333,70.8333,48.2,92,90,12.68,overcast clouds
488,Balikpapan,ID,-1.2675,116.8289,77.99,100,40,6.91,mist
489,Ust-Kuyga,RU,70.0167,135.6,61.77,51,97,4.56,overcast clouds
490,Krasni Okny,UA,47.5404,29.46,62.35,72,1,3.76,clear sky
491,Tabas,IR,33.5959,56.9244,91.74,14,0,4.83,clear sky
492,Atambua,ID,-9.1061,124.8925,70.11,53,27,3.53,scattered clouds
493,Mariakani,KE,-3.8633,39.4736,73.49,82,10,13.35,clear sky
494,Iskateley,RU,67.6803,53.1512,44.35,82,99,3.27,overcast clouds
495,Wanning,CN,18.8003,110.3967,78.58,88,71,5.35,broken clouds
496,Kalmar,SE,56.6616,16.3616,66.96,89,40,3.44,scattered clouds
497,Cao Bang,VN,22.6667,106.25,75.72,94,14,3.22,few clouds
498,San Nicolas,PH,18.1725,120.5953,76.91,100,90,8.05,light rain
499,Morant Bay,JM,17.8815,-76.4093,85.66,76,33,9.78,scattered clouds
500,Erdenet,MN,49.0333,104.0833,57.2,87,63,2.8,broken clouds
501,Bayir,TR,37.2687,28.2167,75.72,50,0,5.48,clear sky
502,Doha,QA,25.2867,51.5333,95.31,75,0,3.44,clear sky
503,Zarubino,RU,42.63,131.0922,77.4,84,90,3.44,overcast clouds
504,Noumea,NC,-22.2763,166.4572,73.0,99,8,2.66,clear sky
505,Okato,NZ,-39.2,173.8833,51.42,72,1,3.15,clear sky
506,Holalkere,IN,14.0333,76.1833,69.12,93,100,14.72,overcast clouds
507,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.11,67,0,9.75,clear sky
508,Pemangkat,ID,1.1667,108.9667,78.1,86,95,7.76,overcast clouds
509,Tongliao,CN,43.6125,122.2653,79.41,62,47,15.14,scattered clouds
510,Bubaque,GW,11.2833,-15.8333,79.41,79,100,14.07,overcast clouds
511,Teya,RU,60.3778,92.6267,62.8,76,4,1.72,clear sky
512,Victoria Point,AU,-27.5833,153.3,62.94,97,16,3.0,few clouds
513,Nyuksenitsa,RU,60.4128,44.2397,43.32,94,99,6.29,overcast clouds
514,Ambovombe,MG,-25.1667,46.0833,64.74,60,99,9.26,overcast clouds
515,Birin,NP,26.8865,88.0718,63.97,92,60,5.41,broken clouds
516,Nuevo Progreso,MX,23.1667,-97.95,92.59,62,30,3.0,scattered clouds
517,Kamenka,RU,51.3223,42.7678,58.75,65,0,6.29,clear sky
518,Sinnamary,GF,5.3833,-52.95,79.5,85,88,11.86,overcast clouds
519,Arman,RU,59.7,150.1667,56.71,90,96,2.17,overcast clouds
520,Mukdahan,TH,16.5833,104.5,73.56,95,100,22.66,light rain
521,Yuancheng,CN,36.652,107.7896,66.69,87,94,11.79,overcast clouds
522,Nyimba,ZM,-14.5566,30.8149,65.97,62,73,9.17,broken clouds
523,Manuk Mangkaw,PH,4.8,119.85,84.15,77,94,15.19,overcast clouds
524,Gat,IL,31.61,34.7642,79.48,100,55,9.4,broken clouds
525,Newcastle,AU,-32.9272,151.7765,58.91,78,68,5.99,broken clouds
526,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,88,93,5.08,overcast clouds
527,Nakamura,JP,32.9833,132.9333,77.25,91,100,6.55,overcast clouds
528,Ust-Uda,RU,54.1742,103.0304,58.73,84,29,2.71,scattered clouds
529,Uige,AO,-7.6087,15.0613,61.83,65,8,1.14,clear sky
530,Treinta Y Tres,UY,-33.2333,-54.3833,61.32,82,4,3.65,clear sky
531,Abu Dhabi,AE,24.4667,54.3667,102.31,29,0,14.97,dust
532,Estelle,US,29.8458,-90.1067,95.0,55,75,6.91,broken clouds
533,Korla,CN,41.7597,86.1469,82.26,34,23,1.81,few clouds
534,Lavrentiya,RU,65.5833,-171.0,51.46,68,62,9.86,broken clouds
535,Yamada,JP,39.4667,141.95,78.03,80,38,4.09,scattered clouds
536,Grants Pass,US,42.439,-123.3284,96.46,17,1,5.99,clear sky
537,Goderich,CA,43.7501,-81.7165,79.21,60,48,6.91,scattered clouds
538,Waitati,NZ,-45.75,170.5667,53.8,59,28,4.16,scattered clouds
539,Lac Du Bonnet,CA,50.2536,-96.0612,89.58,28,69,11.07,broken clouds
540,Hofn,IS,64.2539,-15.2082,53.44,98,100,5.61,overcast clouds
541,Ulaanbaatar,MN,47.9077,106.8832,53.73,82,0,2.24,clear sky
542,Barcelona,ES,41.3888,2.159,80.98,69,0,1.01,clear sky
543,Jatai,BR,-17.8814,-51.7144,69.98,39,0,6.4,clear sky
544,Burriana,ES,39.889,-0.085,79.7,80,32,3.83,scattered clouds
545,Harper,LR,4.375,-7.7169,75.22,75,84,7.52,broken clouds
546,Qandala,SO,11.472,49.8728,91.29,48,51,13.42,broken clouds
547,Parrita,CR,9.5201,-84.3225,82.98,87,98,1.81,overcast clouds
548,Moroni,KM,-11.7022,43.2551,75.27,77,10,15.08,clear sky
549,Oksfjord,NO,70.2396,22.3479,48.27,92,100,15.7,overcast clouds
550,Verkhoyansk,RU,67.5447,133.385,70.74,39,95,3.44,overcast clouds
551,Yerofey Pavlovich,RU,53.9667,121.9667,65.66,90,77,3.0,broken clouds
552,Nelson Bay,AU,-32.7167,152.15,57.99,83,53,1.01,broken clouds
553,Hobyo,SO,5.3505,48.5268,76.75,83,50,30.15,scattered clouds
554,Pitelino,RU,54.5777,41.8145,54.18,88,10,7.02,clear sky
555,Tarakan,ID,3.3,117.6333,79.27,79,93,10.94,moderate rain
556,South Lake Tahoe,US,38.9332,-119.9844,91.63,26,1,10.36,clear sky
557,Santa Cruz,BO,-17.8,-63.1667,82.45,44,0,13.8,clear sky
558,Saint Anthony,US,45.0205,-93.218,91.54,55,1,1.99,clear sky
559,Sabya,SA,17.1495,42.6254,83.82,72,100,8.21,overcast clouds
560,Barcelos,PT,41.5388,-8.6151,64.85,95,18,0.89,few clouds
561,Frontino,CO,6.7801,-76.1288,67.24,98,96,2.21,overcast clouds
562,Abadiania,BR,-16.2042,-48.7069,67.12,52,68,4.94,broken clouds
563,Champerico,GT,14.3,-91.9167,91.94,74,34,8.95,scattered clouds
564,Batagay-Alyta,RU,67.8006,130.4114,64.67,60,38,1.66,scattered clouds
565,Terenos,BR,-20.4422,-54.8603,78.51,36,0,8.05,clear sky
566,Issia,CI,6.4922,-6.5856,70.61,96,99,3.33,overcast clouds
567,Svetlaya,RU,46.5389,138.3297,74.7,82,77,2.51,broken clouds
568,Prince Rupert,CA,54.3161,-130.3201,59.09,88,90,10.36,moderate rain
569,Malindi,KE,-3.2175,40.1191,75.94,81,9,21.21,clear sky
570,Newport,GB,51.5877,-2.9984,68.83,76,100,17.98,overcast clouds
571,Emerald,AU,-23.5333,148.1667,62.35,51,3,5.75,clear sky
572,Asau,RO,46.4333,26.4,63.75,92,30,2.73,scattered clouds
573,Puerto El Triunfo,SV,13.2833,-88.55,99.46,61,59,10.09,broken clouds
574,Nizhniy Mamon,RU,50.1937,40.5083,60.4,64,0,4.7,clear sky
575,Semporna,MY,4.4818,118.6112,77.2,82,97,6.89,overcast clouds
576,Doka,SD,13.5167,35.7667,72.54,89,97,7.25,overcast clouds
577,Na Wa,TH,17.4897,104.1006,78.21,95,100,21.61,overcast clouds
578,Magadan,RU,59.5667,150.8,54.9,87,99,1.74,overcast clouds
579,Ravar,IR,31.2656,56.8055,86.22,16,0,1.92,clear sky
580,Shingu,JP,33.7333,135.9833,79.92,73,80,5.44,broken clouds
581,Redcar,GB,54.6166,-1.06,62.92,70,47,5.1,scattered clouds
582,Dagda,LV,56.0951,27.5372,51.69,88,1,4.16,clear sky
583,Tecoanapa,MX,16.5167,-98.75,86.9,68,83,11.12,broken clouds
584,Kununurra,AU,-15.7667,128.7333,58.98,94,61,0.0,broken clouds
585,Ambon,ID,-3.6954,128.1814,77.14,94,40,2.3,light rain
586,Vestmannaeyjar,IS,63.4427,-20.2734,53.29,99,100,16.49,moderate rain
587,Kotaparh,IN,19.15,82.35,72.37,93,97,11.41,light rain
588,Santarem,BR,-2.4431,-54.7083,82.53,83,0,5.75,clear sky
589,Paraiso,CR,9.8383,-83.8656,67.87,85,100,3.13,overcast clouds
590,Mezhova,UA,48.2532,36.7347,59.22,65,0,6.31,clear sky
591,Entebbe,UG,0.0644,32.4469,71.92,83,75,3.44,broken clouds
592,Yeppoon,AU,-23.1333,150.7333,67.78,73,13,9.44,few clouds
593,Petatlan,MX,17.5167,-101.2667,84.88,78,94,3.0,overcast clouds
594,Bhalwal,PK,32.272,72.9043,90.9,51,20,3.74,few clouds
595,Karatau,KZ,43.1667,70.4667,73.2,33,0,0.47,clear sky
596,Finschhafen,PG,-6.6024,147.8681,79.2,88,100,9.75,overcast clouds
597,Swan Hill,AU,-35.3378,143.5544,47.64,83,58,15.19,broken clouds
598,Prieska,ZA,-29.6641,22.7474,33.71,59,0,6.8,clear sky
599,Lazaro Cardenas,MX,17.9583,-102.2,86.32,74,90,9.44,overcast clouds
600,Ondjiva,AO,-17.0667,15.7333,50.41,17,0,7.81,clear sky
601,Miajadas,ES,39.1513,-5.9084,73.78,44,0,5.88,clear sky
602,Blythe,US,33.6103,-114.5964,108.05,20,20,14.97,few clouds
603,Blacksburg,US,37.2296,-80.4139,84.36,49,1,0.0,clear sky
604,Ohafia,NG,5.6167,7.8333,70.29,97,100,2.28,overcast clouds
605,Buala,SB,-8.145,159.5921,83.89,74,91,6.73,overcast clouds
606,Vallenar,CL,-28.5708,-70.7581,59.76,57,65,3.09,broken clouds
607,Rawah,IQ,34.4816,41.9093,89.56,33,0,9.73,clear sky
608,Tashtagol,RU,52.7657,87.8894,59.88,98,100,1.54,overcast clouds
609,Elban,RU,50.1018,136.5094,82.4,67,60,6.38,broken clouds
610,Kamaishi,JP,39.2667,141.8833,77.79,81,35,5.41,scattered clouds
611,Zyryanka,RU,65.75,150.85,66.76,48,50,1.81,scattered clouds
612,Penalva,BR,-3.2942,-45.1736,76.33,64,17,1.97,few clouds
613,Gravdal,NO,68.1214,13.5031,51.75,95,100,10.38,overcast clouds
614,Chabahar,IR,25.2919,60.643,84.34,84,15,9.17,few clouds
615,Severobaykalsk,RU,55.65,109.3167,55.83,85,91,3.49,overcast clouds
616,Razdolinsk,RU,58.4211,94.6658,60.24,71,5,4.81,clear sky
617,Nioro,GM,13.35,-15.75,75.7,72,37,8.72,scattered clouds
618,Joplin,US,37.0842,-94.5133,91.18,58,75,5.99,broken clouds
619,Donegal,IE,54.65,-8.1167,66.24,92,92,3.85,overcast clouds
620,Araouane,ML,18.9048,-3.5265,89.51,39,43,9.44,scattered clouds
621,Lloydminster,CA,53.2835,-110.0016,74.88,35,20,20.71,few clouds
622,Baghdad,IQ,33.3406,44.4009,96.71,26,0,13.8,clear sky
623,Chara,RU,56.9064,118.2631,61.84,77,98,1.88,overcast clouds
624,Salinopolis,BR,-0.6136,-47.3561,77.65,86,43,11.18,light rain
625,Dali,CN,25.7,100.1833,63.0,91,89,2.28,overcast clouds
626,Porto Torres,IT,40.835,8.3972,71.78,49,0,5.01,clear sky
627,Spring Valley,US,36.108,-115.245,105.89,23,75,5.01,broken clouds
628,Bushehr,IR,28.9684,50.8385,93.74,64,5,5.17,clear sky
629,Aljezur,PT,37.3191,-8.8033,62.65,92,0,12.41,clear sky
630,Minot,US,48.2325,-101.2963,88.12,35,1,8.99,clear sky
631,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,46,0,5.75,clear sky
632,Antofagasta,CL,-23.65,-70.4,56.48,78,92,4.54,overcast clouds
633,Marawi,PH,7.9986,124.2928,70.65,77,77,5.93,broken clouds
634,Sindou,BF,10.6667,-5.1667,73.89,87,85,8.3,light rain
635,Nome,US,64.5011,-165.4064,53.17,76,90,14.97,overcast clouds
636,Sokoni,TZ,-6.4333,39.55,76.73,74,5,20.36,clear sky
637,Emba,KZ,48.8264,58.1442,74.98,60,100,10.98,overcast clouds
638,Sundumbili,ZA,-29.1337,31.3975,46.71,56,37,11.07,scattered clouds
639,Umm Kaddadah,SD,13.6017,26.6876,87.26,44,75,12.77,broken clouds
640,Kandi,BJ,11.1342,2.9386,73.08,94,100,3.91,light rain
641,Mitsamiouli,KM,-11.3847,43.2844,77.11,70,19,13.89,few clouds
642,Xingyi,CN,24.1877,102.817,61.56,97,99,2.21,overcast clouds
643,Quimperle,FR,47.8667,-3.55,65.98,82,75,18.41,broken clouds
644,Chernyshevskiy,RU,63.0128,112.4714,64.96,59,12,3.2,few clouds
645,Kavali,IN,14.9167,79.9833,80.51,70,100,19.75,overcast clouds
646,Tambun,ID,-6.2641,107.0712,79.47,94,20,3.44,mist
647,Hanna,CA,51.6334,-111.9018,81.91,20,10,7.0,clear sky
648,Port Hardy,CA,50.6996,-127.4199,60.98,88,90,6.91,overcast clouds
649,High Rock,BS,26.6208,-78.2833,86.02,71,100,8.75,overcast clouds
650,Ayagoz,KZ,47.9714,80.4392,64.53,59,58,6.11,broken clouds
651,Palmer,US,42.1584,-72.3287,77.41,73,67,3.0,broken clouds
652,Sokol,RU,59.4617,40.1206,44.24,91,93,5.39,overcast clouds
653,Timizart,DZ,36.8,4.2667,83.5,33,0,6.24,clear sky
654,Plainview,US,40.7765,-73.4673,81.91,52,1,1.01,clear sky
655,Parry Sound,CA,45.3501,-80.033,77.86,49,4,4.0,clear sky
656,Gao,ML,16.6362,1.637,90.84,44,40,5.73,scattered clouds
657,Barberino Di Mugello,IT,44.0027,11.2371,74.55,79,99,1.28,overcast clouds
658,Itambacuri,BR,-18.0311,-41.685,61.66,76,71,3.91,broken clouds
659,Kungurtug,RU,50.5994,97.5228,59.36,91,95,2.21,overcast clouds
660,Coron,PH,11.9986,120.2043,80.53,86,100,17.02,very heavy rain
661,Kapit,MY,2.0167,112.9333,74.52,95,97,1.19,overcast clouds
662,Parabel,RU,58.6978,81.4825,60.4,74,2,5.21,clear sky
663,Coihaique,CL,-45.5752,-72.0662,41.61,75,75,5.75,broken clouds
664,Lakes Entrance,AU,-37.8811,147.981,50.36,73,99,7.09,overcast clouds
665,Cheyenne,US,41.14,-104.8203,78.94,43,40,8.05,scattered clouds
666,Imeni Babushkina,RU,59.7573,43.1285,43.72,96,87,4.52,overcast clouds
667,Rantepao,ID,-2.9701,119.8978,67.33,95,100,1.52,overcast clouds
668,Zelenogorskiy,RU,55.0333,87.0,66.72,80,100,1.61,overcast clouds
669,Belleville,CA,44.1788,-77.3705,76.51,52,20,1.01,few clouds
670,Okha,RU,53.5739,142.9478,61.83,93,99,11.07,overcast clouds
671,Lewistown,US,40.5992,-77.5714,81.34,72,82,2.86,broken clouds
672,Bekhteyevka,RU,50.8072,37.2085,63.5,73,8,6.53,clear sky
673,Campo Gobierno,MX,24.6536,-107.5411,95.25,61,40,11.5,scattered clouds
674,Midland,US,31.9974,-102.0779,97.48,28,1,12.66,clear sky
675,Hay River,CA,60.8156,-115.7999,71.58,64,75,11.5,light rain
676,Rawa Mazowiecka,PL,51.7644,20.2549,67.77,75,4,2.15,clear sky
677,Malanje,AO,-9.5402,16.341,64.17,24,61,4.41,broken clouds
678,Cam Ranh,VN,11.9214,109.1591,80.56,78,40,3.44,scattered clouds
679,Wakkanai,JP,45.4094,141.6739,70.88,92,83,14.45,broken clouds
680,Havre-Saint-Pierre,CA,50.2334,-63.5986,57.56,94,90,6.91,overcast clouds
681,Tagusao,PH,9.1924,117.8141,82.17,77,93,15.1,overcast clouds
682,Santa Cruz De Tenerife,ES,28.4682,-16.2546,75.42,94,90,10.0,fog
683,Belaya Gora,RU,68.5333,146.4167,61.75,40,97,7.99,overcast clouds
684,Aktau,KZ,43.65,51.2,77.58,72,3,11.79,clear sky
685,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,63.19,77,20,2.24,few clouds
686,Pundaguitan,PH,6.3711,126.1689,84.0,73,44,7.92,scattered clouds
687,Kulhudhuffushi,MV,6.6221,73.07,81.73,80,100,14.58,overcast clouds
688,Launceston,AU,-41.45,147.1667,48.79,97,75,10.36,broken clouds
689,Dauphin,CA,51.1494,-100.0502,78.94,36,1,17.27,clear sky
690,Simbahan,PH,6.3032,120.5836,83.48,78,96,14.03,overcast clouds
691,Sunrise Manor,US,36.2111,-115.0731,107.82,21,1,9.22,clear sky
692,La Tour-De-Peilz,CH,46.4531,6.8586,75.7,84,73,5.28,broken clouds
693,Rawson,AR,-43.3002,-65.1023,48.54,38,5,10.54,clear sky
694,Curaca,BR,-8.9903,-39.9094,76.57,46,26,20.13,scattered clouds
695,Poya,NC,-21.35,165.15,77.29,65,15,1.43,few clouds
696,Carrefour,HT,18.5411,-72.3992,89.78,58,40,6.91,scattered clouds
697,Kapustin Yar,RU,48.5831,45.7372,73.85,35,90,10.65,overcast clouds
698,Kholodnyy,RU,62.7167,147.95,59.61,67,32,1.59,scattered clouds
